,Time,Tweets,User
1176,2019-06-27 03:34:32,"here is a teaser for my next documentary film venture, with all new process, new cameras, new gear.
#process… https://t.co/s7rjvg8bjj",bari1andonly
1177,2018-08-20 19:29:34,i am proud to share some amazing news! my film “we call her yolanda” will have it’s new york city premiere on septe… https://t.co/fpubuiimkb,bari1andonly
1178,2018-07-06 18:30:03,@karla_w_a_k i would like to personally invite you a special screening of our film @yolandafilm in nyc in late september.,bari1andonly
1179,2018-07-06 18:28:02,@losangelespost @adobeccvideo awesome! @wendywoodhall thank you for sharing!,bari1andonly
1180,2018-04-28 05:33:56,"please allow me to use my account
@moviepass_cs “failed to retrieve”
took every step mentioned to fix.
 @variety saw this coming.",bari1andonly
1181,2018-04-28 05:05:25,conveniently can not login after update. sneaky way to block people from seeing the #avengersinfinitywar @moviepass_cs @moviepass,bari1andonly
1182,2018-04-07 01:38:57,nab is upon us again. looking forward to linking up with old friends and creating new connections. see you in las v… https://t.co/j9o49vjsnm,bari1andonly
1183,2020-04-03 02:42:08,"i love you, but next time you ask for financial support @cuboulder, i'm going to remember this. https://t.co/98jmbogebt",daywalker5280
1184,2020-04-03 02:35:10,@rrpre so what about the west?,daywalker5280
1185,2020-04-03 00:32:05,@132_and_bush @wtf_judge good for her.,daywalker5280
1186,2020-04-02 14:34:58,"@jeannakadlec @juliaccarpenter the west is far more rural, yet was able to pull it off better than the south. there… https://t.co/sgt2hqrjbf",daywalker5280
1187,2020-04-02 14:14:13,"hey @wtf_judge, what's your take?
uva deciding whether to force student to withdraw from law school because her nat… https://t.co/aa0z6wzeol",daywalker5280
1188,2020-03-30 17:08:41,"rt @usgsstore: it's #freemapmonday! retweet and follow us for a chance to win the map of the hellas quadrangle, mars!

#usgsstore (u.s. res…",daywalker5280
1189,2020-03-30 14:07:50,"@caroljsroth run ronnie run
grandma's boy
hot rod",daywalker5280
1190,2020-03-27 18:43:54,"@repkenbuck i mean, the coronavirus kills people so you have a point that the cares act affects future generations… https://t.co/4bureyutsk",daywalker5280
1192,2020-03-27 01:24:00,"@dnvr_avalanche sakic hejduk tangs
(why change the greatest line ever?)

klemm zads",daywalker5280
1193,2020-03-27 01:19:19,@dnvr_avalanche '01 team could spend $24 so why can't i?,daywalker5280
1194,2020-03-11 16:16:22,rt @usgsstore: i (the usgs store) am going to give out some geological maps of the moon and other planets for the next couple weeks of #fre…,daywalker5280
1195,2020-03-10 02:37:48,"""if you’re in the reserve or guard, your part-time service is almost certainly not limited to one-weekend-a-month,… https://t.co/ivrepbc9ev",daywalker5280
1196,2020-03-10 01:02:53,"rt @usgsstore: it's #freemapmonday! retweet and follow us for a chance to win the map of rocky mountain national park, co!

#usgsstore (u.s…",daywalker5280
1197,2020-03-07 21:46:09,"not a fan of basketball in general, and that #cuvsutah game is why. refs made more plays than any other player. dumb",daywalker5280
1198,2020-03-03 04:55:26,@adater these replies have aged well. your followers sure know their hockey.,daywalker5280
1199,2020-02-27 19:40:41,"looking at you, @usarmy. https://t.co/rw5unqjpvs",daywalker5280
1200,2020-02-23 01:25:37,@k_dorrell #skobuffs welcome back to boulder.,daywalker5280
1201,2020-02-20 15:13:02,@jackhealynyt sad!,daywalker5280
1202,2020-02-15 16:07:44,"i feel like feminist writers who say @southpark ""doesn't care, "" like @danaschwartzzz, have missed the humor and pa… https://t.co/pbm47pzfum",daywalker5280
1203,2020-04-03 23:12:59,yadamnright https://t.co/kbzlxy5rrq,DaftMANIMAL
1204,2020-04-03 23:08:19,rt @elonmusk: .@apple pls fix awetoekreqt,DaftMANIMAL
1205,2020-04-03 23:03:18,i apologize. let me give the right credit. #satisfactoryaf,DaftMANIMAL
1206,2020-04-03 22:16:24,@elonmusk working on purchasing my #cybertruck #satisfactory https://t.co/nhiwm1yzmr,DaftMANIMAL
